Trade Date,Acct No,Stock Code,Country,Buy/Sell,Price,Unit,,
20151119,20002894001,7203 JP,JP,1,7700,100,,
20160119,101013264,BMI VN,VN,2,24000,9000,,
20170412,101013264,MAS VN,VN,2,96000,2000,,
20151026,20002894001,3382 JP,JP,1,5380,100,,
20180417,632407,SILO.ID,ID,1,8400,80000,,
20171221,632407,SILO.ID,ID,1,10150,10000,,
20160302,20002894001,8306 JP,JP,2,510,900,,
20170727,101013264,SZL VN,VN,1,39000,4500,,
20170925,101013264,AMC VN,VN,2,26900,5600,,
20171227,632407,MUA.AU,AU,2,0.555,29777,,
20180523,632407,SM PM,PM,1,850,380,,
20161011,101013264,HPG VN,VN,1,39700,7800,,
20180607,632407,9984.JP,JP,1,8200,200,,
20170908,632407,5707.JP,JP,1,512,20000,,
20140530,20002894001,SCTY US,US,1,55,40,,
20141107,20002894001,M US,US,2,59.5,125,,
20180207,632407,BTG.SG,SG,1,1.69,2900,,
20180109,101013264,CHP VN,VN,2,26050,2600,,
20160212,20002894001,7169 JP,JP,2,1100,800,,
20140725,20002894001,JPM US,US,1,58.95,500,,
20170922,101013264,MAS VN,VN,2,84000,2200,,
20150326,101013264,PVC VN,VN,1,22600,2600,,
20150813,20002894001,GSK LN,LN,1,0,460,,
20170706,632407,LAC.CA,CA,1,0.85,73500,,
20180109,632407,ESRX,RX,2,78,95,,
20141103,624892,SPLK US,US,1,65.8,44,,
20180410,632407,SILO.ID,ID,1,8375,30000,,
20150409,20002894001,1181 HK,HK,1,1.92,12000,,
20140425,20002894001,2828 HK,HK,1,98.5,600,,
20180104,632407,SILO.ID,ID,1,9075,10000,,
20140514,20002894001,V US,US,1,213,200,,
20150302,101013264,MWG VN,VN,1,128000,13440,,
20180426,632407,SILO.ID,ID,1,7800,15000,,
20151209,20002894001,8728 JP,JP,1,1470,700,,
20140207,20002894001,2828 HK,HK,1,97,600,,
20170220,101013264,HAX VN,VN,2,43600,10000,,
20180803,101013264,VSC VN,VN,2,39050,1000,,
20141113,632407,WTE SP,SP,2,0.011,372000,,
20180824,632407,SILO.ID,ID,1,3000,100000,,
20141215,20002894001,M US,US,2,62.5,260,,
20151211,20002894001,3382 JP,JP,1,5500,300,,
20180809,632407,SILO.ID,ID,1,3090,10000,,
20150212,20002894001,1181 HK,HK,1,1.57,4000,,
20150216,20002894001,9984 JP,JP,1,0,200,,
20180109,632407,WLCON PM,PM,1,8.4952,817300,,
20160623,101013264,KBC VN,VN,2,14900,20000,,
20170525,624892,JAPFA.SG,SG,1,0.57,3500,,
20150626,20002894001,573 HK,HK,1,3.41,11000,,
20150506,20002894001,573 HK,HK,1,3.62,10000,,
20170522,101013264,GIL VN,VN,2,47500,3000,,
20180117,101013264,KSB VN,VN,1,46000,1570,,
20170425,632407,LAC.CA,CA,1,0.9,50000,,
20160829,101013264,KHA VN,VN,1,37800,4500,,
20180110,101013264,JVC VN,VN,1,6150,5000,,
20170802,101013264,HAX VN,VN,1,40600,1250,,
20180821,101013264,VJC VN,VN,1,151700,2000,,
20170922,101013264,LHC VN,VN,2,64400,2700,,
20180820,632407,SILO.ID,ID,1,2870,10000,,
20171101,101013264,NNC VN,VN,1,55000,4000,,
20160706,101013264,MAS VN,VN,1,153000,2300,,
20141030,20002894001,M US,US,1,57.4,125,,
20171215,632407,RFX.AU,AU,1,0.12,200000,,
20150910,20002894001,EUN2 GY,GY,1,0,200,,
20170609,101013264,KSB VN,VN,1,52500,3000,,
20140822,20002894001,CBK GY,GY,1,11.2,400,,
20180718,101013264,BMI VN,VN,1,19500,1500,,
20160817,101013264,DVP VN,VN,2,70000,500,,
20150723,20002894000,SPY UP,UP,1,0,1,,
20180411,632407,SILO.ID,ID,1,8400,20000,,
20170822,632407,AU88E.AU,AU,1,0.038,120000,,
20170809,632407,7267.JP,JP,1,3067,1400,,
20180808,632407,SILO.ID,ID,1,3060,10000,,
20180817,101013264,TTB VN,VN,2,22200,5000,,
20171117,632407,5707.JP,JP,2,6150,2000,,
20161128,632407,PRAA,AA,2,35,1220,,
20170421,101013264,ACV VN,VN,1,49500,5000,,
20171116,632407,5707.JP,JP,2,6150,1000,,
20170220,101013264,HAX VN,VN,2,43600,2730,,
20170829,632407,5707.JP,JP,1,499,2000,,
20180829,632407,BSL.AU,AU,1,18,2000,,
20170705,101013264,HAX VN,VN,1,47000,5000,,
20140114,20002894000,DAI GY,GY,2,63.6,70,,
20180523,632407,TBV.SG,SG,2,0.78,12400,,
20180829,632407,6728.JP,JP,1,4585,1000,,
20160817,101013264,CVT VN,VN,1,36400,6000,,
20171130,632407,MUA.AU,AU,2,0.55,1667,,
20151201,20002894001,357 HK,HK,2,10.04,10000,,
20170719,101013264,CVT VN,VN,2,46200,4000,,
20170705,101013264,HAX VN,VN,1,47000,5000,,
20170308,101013264,MSN VN,VN,1,41748.02632,3800,,
20170925,632407,DBV FP,FP,1,73,750,,
20141003,20002894001,966 HK,HK,1,17,1000,,
20170804,632407,LAC.CA,CA,2,1.11,1100,,
20160706,101013264,VNS VN,VN,1,33100,6900,,
20141217,20002894001,4503 JP,JP,1,1655,500,,
20140124,20002894001,SPY US,US,1,182.5,100,,
20170817,101013264,APC VN,VN,1,38900,3000,,
20180807,632407,SILO.ID,ID,1,3070,15000,,
20140514,20002894001,KOG US,US,1,12.6,1000,,
20180706,101013264,VCS VN,VN,1,82100,300,,
20161209,632407,002415.CN,CN,1,25.2,500,,
20180110,632407,VED.UK,UK,2,8.79,10000,,
20180313,632407,SILO.ID,ID,1,8050,7500,,
20150915,624892,BREAD SP,SP,1,1.143,33000,,
20180223,632407,SILO.ID,ID,1,8575,4600,,
20160616,101013264,HTL VN,VN,2,84500,2000,,
20160817,624892,BTG.SG,SG,1,1.075,60000,,
20161207,101013264,CTI VN,VN,1,25800,6000,,
20180315,632407,POE.CA,CA,1,1.1,16000,,
20140723,20002894001,M US,US,1,57.2,515,,
20160704,101013264,VDS VN,VN,2,7900,5000,,
20171115,632407,LAC.CA,CA,1,10.25,7200,,
20140918,20002894001,WLL US,US,2,84,150,,
20180810,632407,SILO.ID,ID,1,3050,500,,
20150205,20002894001,493 HK,HK,2,0,50000,,
20150724,20002894001,1366 HK,HK,1,2.22,50000,,
2018830,632407,BSL.AU,AU,1,17.7,2000,,
20150320,632407,JPFA IJ,IJ,2,810,13000,,
20160516,101013264,DXG VN,VN,1,14400,2600,,
20180824,632407,SILO.ID,ID,1,3000,900,,
20170829,632407,5707.JP,JP,1,497,2000,,
20180319,632407,SILO.ID,ID,1,8300,20000,,
20160713,101013264,MAS VN,VN,1,148000,3000,,
20170928,101013264,KDF VN,VN,1,60900,1500,,
20170217,101013264,HAT VN,VN,1,44969.697,3300,,
20180809,101013264,HDB VN,VN,1,37000,4000,,
20170209,101013264,VNM VN,VN,2,0,670,,
20170525,624892,BTG.SG,SG,1,1.5994,21000,,
20170829,101013264,KSB VN,VN,1,52200,12000,,
20171019,632407,CMA.AU,AU,1,2.39,4800,,
20150105,20002894001,9503 JP,JP,1,1168,1500,,
20180207,632407,SILO.ID,ID,1,8900,20000,,
20151102,20002894001,7169 JP,JP,1,1327,1400,,
20171030,632407,LAC.CA,CA,1,2.09,20900,,
20180712,632407,TEVA,VA,2,24,161,,
20180810,632407,SILO.ID,ID,1,3050,3000,,
20180405,632407,SILO.ID,ID,1,8000,26000,,
20150908,20002894001,357 HK,HK,1,7.74,9000,,
20140605,20002894001,1910 HK,HK,1,24,1800,,
20160525,101013264,NCS VN,VN,1,75000,800,,
20171012,632407,LAC.CA,CA,1,1.73,19500,,
20170717,632407,LAC.CA,CA,1,0.91,16500,,
20171011,632407,LAC.CA,CA,1,1.76,10000,,
20180105,101013264,DNP VN,VN,2,20000,20000,,
20180829,632407,6728.JP,JP,1,4580,500,,
20141022,20002894001,8306 JP,JP,1,575.7,1200,,
2018830,632407,BSL.AU,AU,1,17.6,3000,,
2018830,632407,0539.HK,HK,1,0.148,1000000,,
20140617,20002894001,RMP AU,AU,2,0.165,74917,,
20130515,2006597,OCBC.BK,BK,1,11.14,1000,,
20140321,20002894001,1910 HK,HK,1,23.05,2100,,
20180803,632407,VED.UK,UK,2,8.28,10000,,
20170105,101013264,HAT VN,VN,1,52375.75758,12200,,
20180129,632407,VGB.AU,AU,2,48.4,96,,
20150409,20002894001,1181 HK,HK,1,1.92,30000,,
2018830,632407,6728.JP,JP,1,4615,1000,,
20170522,101013264,GIL VN,VN,2,47500,1500,,
20150227,101013264,MWG VN,VN,1,136000,1000,,
20170926,101013264,MAS VN,VN,2,83700,6000,,
20170308,101013264,NHP VN,VN,1,4394.295775,142000,,
20180511,632407,3382.JP,JP,2,4800,300,,
20160218,20002894001,3382 JP,JP,1,4700,600,,
20150302,101013264,MWG VN,VN,1,125000,40,,
20160202,20002894001,1910 HK,HK,1,21.45,3000,,
20160826,101013264,SED VN,VN,1,0,500,,
20180807,632407,SILO.ID,ID,1,3070,20000,,
20160308,632407,4519 JP,JP,2,3415,100,,
20140828,20002894001,NFLX US,US,1,475,30,,
20180703,632407,600004.CN,CN,1,13,3800,,
20180326,632407,POE.CA,CA,1,1.08,13700,,
20141028,101013267,GDT VN,VN,1,32000,1940,,
20180328,632407,WD,WD,2,55.7,60,,
20140918,20002894001,493 HK,HK,1,1.32,38000,,
20180703,101013264,NCS VN,VN,2,36600,675,,
20150904,624892,BREAD SP,SP,1,1.165,13000,,
20160622,101013264,MAS VN,VN,1,141500,2000,,
20170721,101013264,VKC VN,VN,2,8200,3000,,
20141112,632407,IHH SP,SP,1,1.87,6000,,
20170321,632407,5707.JP,JP,2,583,5000,,
20180424,101013264,PTI VN,VN,1,21700,7500,,
20170907,632407,VED.UK,UK,2,8.8,20000,,
20151202,20002894001,357 HK,HK,2,9.98,5000,,
20180227,632407,SEVN PM,PM,1,113.4994,3130,,
20180426,101013264,TTD VN,VN,1,58500,7000,,
20170829,632407,5707.JP,JP,1,498,2000,,
20160930,101013264,GIL VN,VN,1,68000,3000,,
20160707,101013264,MAS VN,VN,1,153500,2400,,
20180104,632407,SILO.ID,ID,1,9050,10000,,
20150123,20002894001,2318 HK,HK,1,86.35,3500,,
20180718,101013264,VCS VN,VN,1,94900,2300,,
20180710,632407,SILO.ID,ID,1,4320,5000,,
20180112,101013264,SAB VN,VN,1,259300,280,,
20150619,20002894001,357 HK,HK,1,9.58,6000,,
20140530,20002894001,1910 HK,HK,1,24.3,1800,,
20160830,632407,5707.JP,JP,1,319,7000,,
20150309,20002894001,8306 JP,JP,2,775,800,,
20170324,101013264,FLC VN,VN,1,8270,28000,,
20160706,101013264,MAS VN,VN,1,152000,1300,,
20180410,101013264,HDB VN,VN,1,49000,5000,,
20140709,20002894001,1045 HK,HK,1,11.5,4000,,
20180821,101013264,DXG VN,VN,2,28000,15000,,
20180807,632407,VED.UK,UK,2,8.28,4420,,
20131125,632407,NEM US,US,1,25.42,410,,
20140530,20002894001,AAPL US,US,1,630,20,,
20141106,20002894001,3382 JP,JP,2,4287,600,,
20160525,101013264,VHC VN,VN,1,31200,1900,,
20170322,632407,5707.JP,JP,1,556,10000,,
20170907,632407,5707.JP,JP,2,520,20000,,
20180709,632407,SILO.ID,ID,1,4380,10000,,
20170309,101013264,DNP VN,VN,1,24000,7000,,
20141017,20002894001,3382 JP,JP,1,3850,600,,
20150717,101013264,DQC VN,VN,2,0,6730,,
20180807,632407,SILO.ID,ID,1,3070,25000,,
20150305,20002894001,STAN LN,LN,1,10.3,90,,
20171213,632407,SILO.ID,ID,1,10575,6000,,
20150709,101013264,HT1 VN,VN,1,21100,7850,,
20140717,20002894001,DAI GY,GY,1,67.5,79,,
20150203,20002894001,2318 HK,HK,1,80.6,1000,,
20170119,632407,5401.JP,JP,2,2670,100,,
20171101,101013264,APC VN,VN,2,69500,5000,,
20180206,632407,SILO.ID,ID,1,8750,10000,,
20171116,632407,WLCON PM,PM,1,8.1177,1400000,,
20180110,101013264,JVC VN,VN,1,6160,5000,,
20170412,101013264,MAS VN,VN,2,95000,800,,
20170803,632407,LAC.CA,CA,2,1.08,10000,,
20170403,632407,LAC.CA,CA,1,0.98,50000,,
20170322,632407,5707.JP,JP,1,560,5000,,
20180703,101013264,CLL VN,VN,2,27200,2000,,
20170929,101013264,ACV VN,VN,1,70000,1600,,
20170705,101013264,HAX VN,VN,1,47000,5000,,
20150401,20002894001,357 HK,HK,1,7.15,8000,,
20140423,20002894001,1910 HK,HK,2,24.8,1500,,
20150628,624892,BREAD SP,SP,1,1.2078,9400,,
20140918,632407,KLH CN,CN,2,1.9,5000,,
20150224,101013264,MWG VN,VN,1,138000,32400,,
20150305,20002894001,2828 HK,HK,1,0,600,,
20180803,632407,VED.UK,UK,2,8.275,5000,,
20170724,101013264,VKC VN,VN,2,7800,15000,,
20170725,101013264,PTI VN,VN,1,25400,12000,,
20140710,20002894001,2318 HK,HK,1,58,500,,
20180809,632407,SILO.ID,ID,1,3060,10000,,
20180103,632407,SILO.ID,ID,1,9225,10000,,
20151119,632407,763 HK,HK,2,17.28,1200,,
20130708,BR9224,BORN.MK,MK,1,1.33,20000,,
20151202,20002894001,357 HK,HK,2,10,6000,,
20170330,101013264,NT2 VN,VN,1,31800,6800,,
20150319,20002894001,1181 HK,HK,1,1.67,10000,,
20180716,632407,CJEH.SG,SG,1,0.47,8700,,
20170727,101013264,KSB VN,VN,1,54000,5000,,
20170330,632407,LAC.CA,CA,1,1.0068,910000,,
20180807,632407,SILO.ID,ID,1,3070,15000,,
20171011,632407,LAC.CA,CA,1,1.73,15500,,
20180105,101013264,DNP VN,VN,2,20000,1225,,
20161104,632407,5707.JP,JP,2,383,3000,,
20180807,632407,SILO.ID,ID,1,3070,35000,,
20140916,20002894001,VGK US,US,1,57,61,,
20141201,20002894001,LTC US,US,2,41.75,72,,
20180821,101013264,VJC VN,VN,1,151800,2000,,
20180206,101013264,TLG VN,VN,2,91000,780,,
20160525,101013264,VHC VN,VN,1,31000,2000,,
20170412,101013264,DNP VN,VN,1,27900,2200,,
20160801,624892,BTG SP,SP,2,1.1243,13000,,
20161110,101013264,BID VN,VN,1,15800,700,,
20150915,20002894001,357 HK,HK,1,7.78,2000,,
2018830,632407,BSL.AU,AU,1,17.7,3000,,
20171002,101013264,DSN VN,VN,1,58400,700,,
20140403,20002894001,1910 HK,HK,1,24.1,1500,,
20140408,20002894001,27 HK,HK,1,70.1,3000,,
20150126,624892,USSE50 SP,SP,2,2.27,1500,,
20170705,101013264,HAX VN,VN,1,47000,5000,,
20170210,101013264,WCS VN,VN,1,190916.6667,1200,,
20170803,632407,NRZ,RZ,1,17.1,100,,
20141021,20002894001,493 HK,HK,1,1.26,34000,,
20180723,632407,SILO.ID,ID,1,3540,1000,,
20140610,624892,MDRN IJ,IJ,2,661.2,50000,,
20161013,101013264,HHS VN,VN,1,7000,30000,,
20160929,101013264,GIL VN,VN,1,67800,3000,,
20170919,632407,LAC.CA,CA,1,1.72,50000,,
20160919,101013264,VMD VN,VN,2,30720.33898,1180,,
20150319,20002894001,1181 HK,HK,1,1.68,114000,,
20140114,20002894001,7205 JP,JP,1,1610,300,,
20150429,20002894001,573 HK,HK,1,3.61,36000,,
20150312,101013264,BCC VN,VN,1,19500,17000,,
20170807,101013264,GIL VN,VN,2,36800,2000,,
20150128,20002894001,GAZ GY,GY,1,4,10000,,
20170522,101013264,GIL VN,VN,2,47500,3500,,
20171214,632407,MUA.AU,AU,2,0.55,1600,,
20140425,20002894001,358 HK,HK,1,12.9,1000,,
20161110,101013264,VCB VN,VN,1,36500,4500,,
20170215,101013264,CVT VN,VN,2,47300,6000,,
20150518,20002894001,7261 JP,JP,2,0,500,,
20180410,632407,SILO.ID,ID,1,8400,4400,,
20140731,20002894001,43 HK,HK,1,0.91,44000,,
20140714,20002894001,SCTY US,US,1,65.8,20,,
20131129,632407,BRK/B US,US,1,116.56615,260,,
20160229,20002894001,4755 JP,JP,1,1110,100,,
20140321,20002894001,3918 HK,HK,2,8.4,6000,,
20150324,20002894001,6501 JP,JP,1,842,1000,,
20170519,101013264,GIL VN,VN,2,47490.56058,27650,,
20171201,101013264,HPG VN,VN,1,41100,3330,,
20160212,20002894001,7169 JP,JP,2,1107,500,,
20160817,101013264,NNC VN,VN,1,81500,2000,,
20180410,632407,SILO.ID,ID,1,8350,20000,,
20170502,624892,BTG.SG,SG,1,1.365,17000,,
20170309,101013264,DAH VN,VN,1,7000,20000,,
20170530,632407,NHI,HI,1,76.34,174,,
20160929,101013264,GIL VN,VN,1,67400,5000,,
20160926,632407,TV.CA,CA,1,1.02,67000,,
20160420,20002894001,8802 JP,JP,1,2142.5,2000,,
20150409,20002894001,1181 HK,HK,1,1.9,22000,,
20140227,20002894001,3382 JP,JP,1,3903,200,,
20140430,20002894001,3382 JP,JP,2,4030,400,,
20180824,632407,SILO.ID,ID,1,3000,500,,
20161018,101013264,SED VN,VN,1,21956.25,8000,,
20180424,101013264,ACV VN,VN,1,90000,4000,,
20180706,101013264,PAN VN,VN,1,54000,400,,
20180807,632407,SILO.ID,ID,1,3070,20000,,
20171106,632407,BXB.AU,AU,2,9.5,300,,
20160401,20002894001,7203 JP,JP,1,5770,100,,
20160729,101013264,SVC VN,VN,2,41800,3000,,
20150204,624892,BTG SP,SP,1,1.535,9700,,
20180103,632407,SILO.ID,ID,1,9225,10000,,
20170313,101013264,DNP VN,VN,1,25700,5000,,
20161027,101013264,VAT VN,VN,2,17209.09091,9900,,
20140327,20002894001,CSCO US,US,1,22,200,,
20180821,101013264,VJC VN,VN,1,151800,1500,,
20140618,BR9224,IHH.MK,MK,2,4.39,5000,,
20141022,20002894001,1299 HK,HK,1,0,2000,,
20170322,632407,5707.JP,JP,1,559,10000,,
20141104,101013267,GDT VN,VN,2,32500,1940,,
20160914,632407,5707.JP,JP,1,321,50000,,
20140603,20002894001,1910 HK,HK,1,23.25,1800,,
20141112,20002894001,BABA US,US,2,114,50,,
20180110,101013264,JVC VN,VN,1,6130,15000,,
20170830,101013264,APC VN,VN,1,37500,2000,,
20180820,632407,SILO.ID,ID,1,2880,10000,,
20160706,101013264,MAS VN,VN,1,153000,2000,,
20180809,632407,SILO.ID,ID,1,3080,10000,,
20170721,101013264,HAX VN,VN,1,36600,5000,,
20140815,20002894001,UNH US,US,1,81.5,150,,
20171221,632407,SILO.ID,ID,1,10300,300,,
20160822,624892,BTG.SG,SG,1,1.05789157,41500,,
20160816,101013264,HAX VN,VN,1,31000,10000,,
20180207,101013264,SSI VN,VN,1,33200,4700,,
20180807,632407,SILO.ID,ID,1,3070,25000,,
20131119,624892,BTG SP,SP,1,0.92375,12000,,
20180411,632407,SILO.ID,ID,1,8400,20000,,
20171011,101013264,KDF VN,VN,1,59400,2000,,
20170209,101013264,HAT VN,VN,1,43800,5500,,
20180807,632407,SILO.ID,ID,1,3070,25000,,
20150702,20002894001,357 HK,HK,1,8.65,7000,,
20171019,101013264,GDT VN,VN,1,59000,220,,
20170908,632407,RFX.AU,AU,1,0.1,65000,,
20170908,632407,VED.UK,UK,2,8.7,10000,,
20140122,20002894001,1910 HK,HK,1,22.7,1200,,
20160913,632407,5707.JP,JP,1,327.8724,290000,,
20141128,20002894001,CMCSA US,US,2,57.2,100,,
20150317,20002894001,1181 HK,HK,1,1.63,100000,,
20160809,101013264,HAX VN,VN,1,27600,5000,,
20161221,632407,601877.CN,CN,2,21.56,100,,
20180823,101013264,VJC VN,VN,1,151300,3000,,
20150309,20002894001,573 HK,HK,1,3.6,200000,,
20150417,20002894001,6502 JP,JP,1,478,1000,,
20160318,624892,YZJSGD SP,SP,1,1.005,1400,,
20160121,101013264,HTL VN,VN,1,154000,2000,,
20161209,632407,002415.CN,CN,1,25.2,200,,
20150902,20002894001,1181 HK,HK,1,1.6069,58000,,
20150429,632407,THBEV SP,SP,1,0.745,6000,,
20180703,101013264,QNS VN,VN,2,30700,36,,
20150330,101013264,DIC VN,VN,1,8400,2000,,
20140521,20002894001,27 HK,HK,2,61.75,1000,,
20180803,632407,VED.UK,UK,2,8.28,5828,,
20160204,624892,BREAD SP,SP,1,1.03,9000,,
20151116,20002894001,3382 JP,JP,2,5730,100,,
20150331,20002894001,MA US,US,1,87.8,425,,
20180606,101013264,CII VN,VN,1,28000,12500,,
2018830,632407,0539.HK,HK,1,0.149,500000,,
20180206,632407,BTG.SG,SG,1,1.68,10000,,
20180720,632407,SILO.ID,ID,1,3460,2000,,
20160929,101013264,VKC VN,VN,1,19300,6000,,
20180823,101013264,VJC VN,VN,1,151000,2500,,
20180103,632407,SILO.ID,ID,1,9225,10000,,
20170704,101013264,DXG VN,VN,1,17150,15000,,
20171121,101013264,PDN VN,VN,1,0,770,,
20170426,101013264,MAS VN,VN,2,90000,2000,,
20160322,20002894001,7203 JP,JP,1,6106,300,,
20171011,101013264,KDF VN,VN,1,59300,1000,,
20160201,632407,DJI CN,CN,1,0.14,100000,,
20180706,101013264,KDF VN,VN,2,38000,1200,,
20171121,101013264,BMP VN,VN,1,0,840,,
20170208,101013264,WCS VN,VN,1,186000,2600,,
20180123,632407,BDO PM,PM,1,158.798,2980,,
20150615,20002894000,SPY UP,UP,1,0,1,,
20150303,101013264,MWG VN,VN,1,130000,3000,,
20160722,101013264,VNM VN,VN,1,157000,1040,,
20170908,632407,VED.UK,UK,2,8.73,10000,,
20180104,632407,SILO.ID,ID,1,9100,10000,,
20160512,632407,PRAA US,US,1,24.82,600,,
20171220,632407,SILO.ID,ID,1,10150,10000,,
20170705,101013264,HAX VN,VN,1,47000,5000,,
20160622,101013264,MAS VN,VN,1,141500,2500,,
20171117,632407,VED.UK,UK,1,7.7,10000,,
20150604,20002894001,43 HK,HK,2,1.33,150000,,
20180710,632407,SILO.ID,ID,1,4310,3500,,
20160705,101013264,MAS VN,VN,1,150000,2000,,
20160727,101013264,CAP VN,VN,2,43300,2000,,
20171221,632407,IDCC,CC,2,77,65,,
20170509,101013264,CVT VN,VN,1,53100,1100,,
20171215,632407,SILO.ID,ID,1,10550,10000,,
20160420,101013264,HAT VN,VN,1,58900,1300,,
20131213,20002894001,SPY US,US,1,178.5,100,,
20180209,101013264,HTI VN,VN,1,16000,7100,,
20160715,101013264,KHA VN,VN,1,42000,2000,,
20160119,632407,IHH SP,SP,2,2.0983,6000,,
20171011,101013264,KDF VN,VN,1,59300,2000,,
20160512,101013264,VHC VN,VN,1,2000,2000,,
20180528,632407,POE.CA,CA,1,1.1198,12300,,
20180613,101013264,AST VN,VN,1,67800,320,,
20180823,101013264,VJC VN,VN,1,151200,1500,,
20180207,632407,6723.JP,JP,1,1228,2000,,
20170405,632407,LAC.CA,CA,1,0.9,13000,,
20160105,101013264,KBC VN,VN,1,12700,17000,,
20170719,101013264,CVT VN,VN,2,46200,4000,,
20160929,101013264,VKC VN,VN,1,19400,7000,,
20150416,101013264,PNJ VN,VN,1,0,10000,,
20170823,101013264,CTG VN,VN,1,18150,30000,,
20180227,101013264,VNM VN,VN,2,200000,1000,,
20150403,20002894001,7205 JP,JP,1,1650,400,,
20140619,20002894001,1910 HK,HK,1,24.3,1800,,
20160203,101013264,BID VN,VN,1,16200,30000,,
20160610,101013264,MAS VN,VN,1,139500,2000,,
20180326,632407,SEVN PM,PM,1,115.4175,4200,,
20170803,101013264,GIL VN,VN,2,0,1020,,
20141107,20002894001,BMW GY,GY,1,85,20,,
20160817,101013264,NNC VN,VN,1,81500,2000,,
20160421,20002894001,7203 JP,JP,1,0,200,,
20170705,101013264,CTG VN,VN,1,20500,70000,,
20170704,101013264,DXG VN,VN,1,17150,10000,,
20140616,20002894001,3382 JP,JP,1,4100,200,,
20180817,101013264,TTB VN,VN,2,22200,5000,,
20170807,101013264,GIL VN,VN,2,36600,5000,,
20151208,20002894001,8728 JP,JP,1,1530,700,,
20171030,632407,7532.JP,JP,2,4700,100,,
20180411,632407,SILO.ID,ID,1,8325,10000,,
20151216,20002894001,1321 JP,JP,1,20280,70,,
20160202,20002894001,1910 HK,HK,1,21.55,2400,,
20161109,632407,VED.UK,UK,1,756.6731,40397,,
20180307,632407,SILO.ID,ID,1,8050,26500,,
20171020,632407,603993.CN,CN,1,6.96,10000,,
20140808,632407,NGC.CN,CN,1,1.27,10000,,
20170922,101013264,VNS VN,VN,1,16900,5560,,
20171220,632407,SILO.ID,ID,1,10150,10000,,
20171222,632407,MUA.AU,AU,2,0.555,28785,,
20180319,632407,SILO.ID,ID,1,8300,10000,,
20180723,632407,SILO.ID,ID,1,3470,10000,,
20180807,632407,SILO.ID,ID,1,3070,15000,,
20140702,20002894001,1045 HK,HK,2,11.8,3500,,
20140728,20002894001,2318 HK,HK,2,64.75,1000,,
20180409,101013264,E1VFVN30 VN,VN,1,19300,35000,,
20151202,20002894001,7261 JP,JP,2,2645,400,,
20150623,20002894000,SPY UP,UP,2,0,1,,
20141016,632407,IHH SP,SP,1,1.8385,10000,,
20180807,632407,SILO.ID,ID,1,3060,20000,,
20180523,632407,JRPT.ID,ID,1,820,78600,,
20150713,20002894001,1800 HK,HK,1,11,60000,,
20170724,101013264,VKC VN,VN,2,0,5900,,
20180703,101013264,HMH VN,VN,2,11600,3000,,
20170817,101013264,APC VN,VN,1,38900,4000,,
20171116,632407,5707.JP,JP,2,6180,1700,,
20160802,101013264,SVC VN,VN,2,38500,4000,,
20171212,632407,SILO.ID,ID,1,10550,3800,,
20170926,632407,4047.JP,JP,1,1119,2000,,
20180402,101013264,HDB VN,VN,1,46000,4000,,
20180821,101013264,DXG VN,VN,2,27950,15000,,
20161228,101013264,PMC VN,VN,1,68500,2600,,
20160616,101013264,HTL VN,VN,2,84500,3000,,
20170518,632407,GNTX,TX,1,18.65,840,,
20180125,632407,WD,WD,1,48,60,,
20171115,632407,LAC.CA,CA,1,10.94,10000,,
20160727,101013264,HAX VN,VN,1,30000,8000,,
20150522,101013264,DIC VN,VN,2,7400,15000,,
20141121,20002894001,9984 JP,JP,1,7720,200,,
20171106,101013264,APC VN,VN,1,59900,4000,,
20160525,101013264,VNR VN,VN,1,18000,3400,,
20170724,101013264,VKC VN,VN,2,7800,20000,,
20170321,632407,5707.JP,JP,2,582,5000,,
20180703,101013264,QNS VN,VN,2,0,36,,
20180319,632407,BTG.SG,SG,1,1.92,6400,,
20170724,101013264,VKC VN,VN,2,7600,40000,,
20140402,20002894001,3918 HK,HK,2,8.4,6000,,
20180807,632407,SILO.ID,ID,1,3070,30000,,
20171213,632407,SILO.ID,ID,1,10625,500,,
2018830,632407,BSL.AU,AU,1,17.6,2000,,
20180104,632407,SILO.ID,ID,1,9075,10000,,
20180829,632407,0539.HK,HK,1,0.143,500000,,
20170926,632407,DBV FP,FP,1,72,150,,
20180824,632407,SILO.ID,ID,1,3000,150000,,
20180720,632407,BRTSS.SG,SG,1,1.11,7200,,
20140723,20002894001,493 HK,HK,2,1.39,30000,,
20170314,101013264,GIL VN,VN,1,51900,2500,,
20141219,101013264,DMC VN,VN,1,0,5000,,
20160202,20002894001,1910 HK,HK,1,21.55,3000,,
20150327,20002894001,3436 JP,JP,2,0,400,,
20140217,20002894001,27 HK,HK,1,72.8,1000,,
20180207,632407,SILO.ID,ID,1,8900,20000,,
20180219,632407,VED.UK,UK,1,7.55,4200,,
20170323,101013264,VKC VN,VN,1,14000,10000,,
20150506,20002894001,573 HK,HK,1,3.65,20000,,
20150709,20002894001,2318 HK,HK,2,91.5,18000,,
20160714,101013264,HPG VN,VN,1,41000,5000,,
20180116,632407,3938.JP,JP,1,5130,200,,
20160525,101013264,VHC VN,VN,1,31000,2000,,
20171120,632407,5707.JP,JP,2,6080,700,,
20180710,632407,SILO.ID,ID,1,4440,5000,,
20130702,BR9224,BORN.MK,MK,1,1.19,8400,,
20171215,632407,LAC.CA,CA,1,11.21,2300,,
